13671	Mud City	http://simpsons.wikia.com/wiki/Mud_City
13672	Sapphire Lounge	http://simpsons.wikia.com/wiki/Sapphire_Lounge
13673	Al's Work	http://simpsons.wikia.com/wiki/Al%27s_Work
13674	Barney's apartment	http://simpsons.wikia.com/wiki/Barney%27s_apartment
13675	Mike's House	http://simpsons.wikia.com/wiki/Mike%27s_House
13676	Preschool	http://simpsons.wikia.com/wiki/Preschool
13677	The Rusty Barnacle	http://simpsons.wikia.com/wiki/The_Rusty_Barnacle
13678	Shoe City	http://simpsons.wikia.com/wiki/Shoe_City
13679	Swimming Pool	http://simpsons.wikia.com/wiki/Swimming_Pool
13703	Wally Kogen	http://simpsons.wikia.com/wiki/Wally_Kogen
13811	James Taylor	http://simpsons.wikia.com/wiki/James_Taylor
13827	American Spy	http://simpsons.wikia.com/wiki/American_Spy
13828	Communist General	http://simpsons.wikia.com/wiki/Communist_General
13829	Flight Attendant	http://simpsons.wikia.com/wiki/Flight_Attendant
13830	Mr. Hoxha	http://simpsons.wikia.com/wiki/Mr._Hoxha
13832	Police Officer (The Crepes of Wrath)	http://simpsons.wikia.com/wiki/Police_Officer_(The_Crepes_of_Wrath)
13833	SWAT Agent	http://simpsons.wikia.com/wiki/SWAT_Agent
13879	Airport le Paris	http://simpsons.wikia.com/wiki/Airport_le_Paris
13880	Albanian Airport	http://simpsons.wikia.com/wiki/Albanian_Airport
13881	Bon Dormin	http://simpsons.wikia.com/wiki/Bon_Dormin
13882	Café	http://simpsons.wikia.com/wiki/Caf%C3%A9
13883	Communist Base	http://simpsons.wikia.com/wiki/Communist_Base
13884	Communist Satellite	http://simpsons.wikia.com/wiki/Communist_Satellite
13885	Eiffel Tower	http://simpsons.wikia.com/wiki/Eiffel_Tower
13886	La Rotisserie	http://simpsons.wikia.com/wiki/La_Rotisserie
13887	Patiserrie	http://simpsons.wikia.com/wiki/Patiserrie
14005	Fat Tony	http://simpsons.wikia.com/wiki/Fat_Tony
14112	Marge on the Lam/Appearances	http://simpsons.wikia.com/wiki/Marge_on_the_Lam/Appearances
14123	Homer the Vigilante/Appearances	http://simpsons.wikia.com/wiki/Homer_the_Vigilante/Appearances
14156	Springfield Speedway	http://simpsons.wikia.com/wiki/Springfield_Speedway
14208	Bob's Aide	http://simpsons.wikia.com/wiki/Bob%27s_Aide
14209	Bob's Merchandising Team	http://simpsons.wikia.com/wiki/Bob%27s_Merchandising_Team
14214	Krusty's Lawyer	http://simpsons.wikia.com/wiki/Krusty%27s_Lawyer
14216	Police Officer (Krusty Gets Busted) 2	http://simpsons.wikia.com/wiki/Police_Officer_(Krusty_Gets_Busted)_2
14219	Krusty's Apartment	http://simpsons.wikia.com/wiki/Krusty%27s_Apartment
14247	Springfield Sign	http://simpsons.wikia.com/wiki/Springfield_Sign
14288	Lyle McCarthy	http://simpsons.wikia.com/wiki/Lyle_McCarthy
14289	Vance Connor	http://simpsons.wikia.com/wiki/Vance_Connor
14324	Mapple	http://simpsons.wikia.com/wiki/Mapple
14429	America's Most Armed and Dangerous Presenter	http://simpsons.wikia.com/wiki/America%27s_Most_Armed_and_Dangerous_Presenter
14432	Chez Paree Lobsters	http://simpsons.wikia.com/wiki/Chez_Paree_Lobsters
14433	Captain Cook	http://simpsons.wikia.com/wiki/Captain_Cook
14434	Curious Bear Cub	http://simpsons.wikia.com/wiki/Curious_Bear_Cub
14436	Howard (florist)	http://simpsons.wikia.com/wiki/Howard_(florist)
14441	KBBL Guy	http://simpsons.wikia.com/wiki/KBBL_Guy
14442	Maitre D'	http://simpsons.wikia.com/wiki/Maitre_D%27
14443	Marge's demons	http://simpsons.wikia.com/wiki/Marge%27s_demons
14444	News Reporter (Some Enchanted Evening 1)	http://simpsons.wikia.com/wiki/News_Reporter_(Some_Enchanted_Evening_1)
14445	News Reporter (Some Enchanted Evening 2)	http://simpsons.wikia.com/wiki/News_Reporter_(Some_Enchanted_Evening_2)
14446	Half-Bald Worker	http://simpsons.wikia.com/wiki/Half-Bald_Worker
14448	America's Most Armed and Dangerous Office	http://simpsons.wikia.com/wiki/America%27s_Most_Armed_and_Dangerous_Office
14449	Honey Pot	http://simpsons.wikia.com/wiki/Honey_Pot
14450	Next Exit	http://simpsons.wikia.com/wiki/Next_Exit
14451	Victim's house	http://simpsons.wikia.com/wiki/Victim%27s_house
14476	Congressman 1	http://simpsons.wikia.com/wiki/Congressman_1
14477	Congressman 2	http://simpsons.wikia.com/wiki/Congressman_2
14479	Congressman 3	http://simpsons.wikia.com/wiki/Congressman_3
14480	Deadly Mothballs	http://simpsons.wikia.com/wiki/Deadly_Mothballs
14482	Evil Grandma	http://simpsons.wikia.com/wiki/Evil_Grandma
14484	Benjamin Franklin	http://simpsons.wikia.com/wiki/Benjamin_Franklin
14486	Gorilla the Conqueror	http://simpsons.wikia.com/wiki/Gorilla_the_Conqueror
14487	Long John Silver	http://simpsons.wikia.com/wiki/Long_John_Silver
14488	Bart Simpson, Jr.	http://simpsons.wikia.com/wiki/Bart_Simpson,_Jr.
14517	Bike Track	http://simpsons.wikia.com/wiki/Bike_Track
14520	White House	http://simpsons.wikia.com/wiki/White_House
14524	Charlotte	http://simpsons.wikia.com/wiki/Charlotte
14562	Dimoxinil Actor	http://simpsons.wikia.com/wiki/Dimoxinil_Actor
14563	Anniversary Singer	http://simpsons.wikia.com/wiki/Anniversary_Singer
14564	Dimoxinil user	http://simpsons.wikia.com/wiki/Dimoxinil_user
14565	Executive 1	http://simpsons.wikia.com/wiki/Executive_1
14566	Executive 2	http://simpsons.wikia.com/wiki/Executive_2
14569	Guy Who Watched Homer's Speech 1	http://simpsons.wikia.com/wiki/Guy_Who_Watched_Homer%27s_Speech_1
14570	Guy Who Watched Homer's Speech 2	http://simpsons.wikia.com/wiki/Guy_Who_Watched_Homer%27s_Speech_2
14571	Sexy Assistant	http://simpsons.wikia.com/wiki/Sexy_Assistant
14572	Power Plant Employee (Simpson and Delilah)	http://simpsons.wikia.com/wiki/Power_Plant_Employee_(Simpson_and_Delilah)
14573	Bikini Shop	http://simpsons.wikia.com/wiki/Bikini_Shop
14574	Dimoxinil Beach	http://simpsons.wikia.com/wiki/Dimoxinil_Beach
14575	Karl's Apartment	http://simpsons.wikia.com/wiki/Karl%27s_Apartment
14576	Ren's Meat	http://simpsons.wikia.com/wiki/Ren%27s_Meat
14577	Sox	http://simpsons.wikia.com/wiki/Sox
14597	The Krusty Burglar	http://simpsons.wikia.com/wiki/The_Krusty_Burglar
14612	The Raven (character)	http://simpsons.wikia.com/wiki/The_Raven_(character)
14615	UFO	http://simpsons.wikia.com/wiki/UFO
14616	Halloween Stage	http://simpsons.wikia.com/wiki/Halloween_Stage
14617	The Raven Chamber	http://simpsons.wikia.com/wiki/The_Raven_Chamber
14620	Binky	http://simpsons.wikia.com/wiki/Binky
14623	The Greatest Story Ever D'ohed	http://simpsons.wikia.com/wiki/The_Greatest_Story_Ever_D%27ohed
14635	Clown Doctor	http://simpsons.wikia.com/wiki/Clown_Doctor
14693	Mr. Burns' Campaign Leader	http://simpsons.wikia.com/wiki/Mr._Burns%27_Campaign_Leader
14694	Burns' Elephant	http://simpsons.wikia.com/wiki/Burns%27_Elephant
14696	Chief Inspector	http://simpsons.wikia.com/wiki/Chief_Inspector
14697	Hairdresser	http://simpsons.wikia.com/wiki/Hairdresser
14699	News Reporter (Two Cars in Every Garage and Three Eyes on Every Fish)	http://simpsons.wikia.com/wiki/News_Reporter_(Two_Cars_in_Every_Garage_and_Three_Eyes_on_Every_Fish)
14701	Capital City State Headquarters	http://simpsons.wikia.com/wiki/Capital_City_State_Headquarters
14787	Prius Albertson	http://simpsons.wikia.com/wiki/Prius_Albertson
14801	John Swartzelder	http://simpsons.wikia.com/wiki/John_Swartzelder
14836	Pac-Man	http://simpsons.wikia.com/wiki/Pac-Man
14898	Thursdays with Abie	http://simpsons.wikia.com/wiki/Thursdays_with_Abie
14939	82 Evergreen Terrace	http://simpsons.wikia.com/wiki/82_Evergreen_Terrace
14949	Dolly Parton	http://simpsons.wikia.com/wiki/Dolly_Parton
14950	Avery Mann	http://simpsons.wikia.com/wiki/Avery_Mann
14954	Apu's Mother	http://simpsons.wikia.com/wiki/Apu%27s_Mother
14961	Becky (Student)	http://simpsons.wikia.com/wiki/Becky_(Student)
15025	Will Wright	http://simpsons.wikia.com/wiki/Will_Wright
15179	Xoxochitla	http://simpsons.wikia.com/wiki/Xoxochitla
15205	East Springfield	http://simpsons.wikia.com/wiki/East_Springfield
15241	Debbie Pinson	http://simpsons.wikia.com/wiki/Debbie_Pinson
15295	Tina Ballerina	http://simpsons.wikia.com/wiki/Tina_Ballerina
15324	Springfield Wax Museum	http://simpsons.wikia.com/wiki/Springfield_Wax_Museum
15331	Das Butt	http://simpsons.wikia.com/wiki/Das_Butt
15336	THX	http://simpsons.wikia.com/wiki/THX
15378	Scrat	http://simpsons.wikia.com/wiki/Scrat
15396	Scarlet Tanager	http://simpsons.wikia.com/wiki/Scarlet_Tanager
15503	Gary the Unicorn	http://simpsons.wikia.com/wiki/Gary_the_Unicorn
15518	Juliet Hobbes	http://simpsons.wikia.com/wiki/Juliet_Hobbes
15622	Winona Ryder	http://simpsons.wikia.com/wiki/Winona_Ryder
15648	Andy Hamilton	http://simpsons.wikia.com/wiki/Andy_Hamilton
15657	Imaginary Tree	http://simpsons.wikia.com/wiki/Imaginary_Tree
15658	Butterfly	http://simpsons.wikia.com/wiki/Butterfly
15683	Springshire	http://simpsons.wikia.com/wiki/Springshire
15688	The Bob Next Door	http://simpsons.wikia.com/wiki/The_Bob_Next_Door
15691	Maggie's Imaginary Future House	http://simpsons.wikia.com/wiki/Maggie%27s_Imaginary_Future_House
15696	Barking Dog	http://simpsons.wikia.com/wiki/Barking_Dog
15697	Evergreen Terrace Cliff	http://simpsons.wikia.com/wiki/Evergreen_Terrace_Cliff
15786	Red Barclay	http://simpsons.wikia.com/wiki/Red_Barclay
15801	O Brother, Where Bart Thou?	http://simpsons.wikia.com/wiki/O_Brother,_Where_Bart_Thou%3F
15863	Mr. Zörker	http://simpsons.wikia.com/wiki/Mr._Z%C3%B6rker
15927	Mayor Quimby's Body Guards	http://simpsons.wikia.com/wiki/Mayor_Quimby%27s_Body_Guards
15931	Cyrus 15 wives	http://simpsons.wikia.com/wiki/Cyrus_15_wives
15984	Charlie (orphan)	http://simpsons.wikia.com/wiki/Charlie_(orphan)
15996	Cassandra	http://simpsons.wikia.com/wiki/Cassandra
16026	Krusty's Clown College	http://simpsons.wikia.com/wiki/Krusty%27s_Clown_College
16045	Incest Spuckler	http://simpsons.wikia.com/wiki/Incest_Spuckler
16049	Burns' Alien	http://simpsons.wikia.com/wiki/Burns%27_Alien
16054	All Night Gym	http://simpsons.wikia.com/wiki/All_Night_Gym
16090	Max (Ice Cream Man)	http://simpsons.wikia.com/wiki/Max_(Ice_Cream_Man)
16130	Mr. Mackleberry	http://simpsons.wikia.com/wiki/Mr._Mackleberry
16239	Giuseppe	http://simpsons.wikia.com/wiki/Giuseppe
16300	Mapple Store	http://simpsons.wikia.com/wiki/Mapple_Store
16354	The Homer imposter	http://simpsons.wikia.com/wiki/The_Homer_imposter
16399	Dexter Colt	http://simpsons.wikia.com/wiki/Dexter_Colt
16522	Ricardo Bomba	http://simpsons.wikia.com/wiki/Ricardo_Bomba
16542	Postcards From the Wedge	http://simpsons.wikia.com/wiki/Postcards_From_the_Wedge
16545	Moe Letter Blues	http://simpsons.wikia.com/wiki/Moe_Letter_Blues
16546	To Surveil With Love	http://simpsons.wikia.com/wiki/To_Surveil_With_Love
16549	Springfield Stadium	http://simpsons.wikia.com/wiki/Springfield_Stadium
16556	St. Jerome's Catholic School	http://simpsons.wikia.com/wiki/St._Jerome%27s_Catholic_School
16580	The Krusty the Clown Show (TV series)	http://simpsons.wikia.com/wiki/The_Krusty_the_Clown_Show_(TV_series)
16597	Knightboat	http://simpsons.wikia.com/wiki/Knightboat
16606	Springfield Hardware Store	http://simpsons.wikia.com/wiki/Springfield_Hardware_Store
16649	Costington's	http://simpsons.wikia.com/wiki/Costington%27s
16650	Mrs. Mackleberry	http://simpsons.wikia.com/wiki/Mrs._Mackleberry
16695	Princess Penelope	http://simpsons.wikia.com/wiki/Princess_Penelope
16719	Saint Sebastian's School for Wicked Girls	http://simpsons.wikia.com/wiki/Saint_Sebastian%27s_School_for_Wicked_Girls
16733	Franklin Burns	http://simpsons.wikia.com/wiki/Franklin_Burns
16737	Jane Leeves	http://simpsons.wikia.com/wiki/Jane_Leeves
16847	Hell	http://simpsons.wikia.com/wiki/Hell
16904	Manhattan Square	http://simpsons.wikia.com/wiki/Manhattan_Square
16908	Lovejoy family	http://simpsons.wikia.com/wiki/Lovejoy_family
16985	Anne Hathaway	http://simpsons.wikia.com/wiki/Anne_Hathaway
17028	General Chang's Taco Italiano	http://simpsons.wikia.com/wiki/General_Chang%27s_Taco_Italiano
17029	Dead Lobster	http://simpsons.wikia.com/wiki/Dead_Lobster
17030	We Have Restrooms!	http://simpsons.wikia.com/wiki/We_Have_Restrooms!
17052	Trappuccino	http://simpsons.wikia.com/wiki/Trappuccino
17056	Panicky Man	http://simpsons.wikia.com/wiki/Panicky_Man
17104	London	http://simpsons.wikia.com/wiki/London
17105	Queen Elizabeth II	http://simpsons.wikia.com/wiki/Queen_Elizabeth_II
17287	Boy Meets Curl	http://simpsons.wikia.com/wiki/Boy_Meets_Curl
17320	The Color Yellow	http://simpsons.wikia.com/wiki/The_Color_Yellow
17369	Golem of Prague	http://simpsons.wikia.com/wiki/Golem_of_Prague
17370	Female Golem	http://simpsons.wikia.com/wiki/Female_Golem
17373	Phil McGraw	http://simpsons.wikia.com/wiki/Phil_McGraw
17374	Fran Drescher	http://simpsons.wikia.com/wiki/Fran_Drescher
17377	Richard Lewis	http://simpsons.wikia.com/wiki/Richard_Lewis
17400	Jack Bauer	http://simpsons.wikia.com/wiki/Jack_Bauer
17603	Springfield Dam (Simpsons Road Rage)	http://simpsons.wikia.com/wiki/Springfield_Dam_(Simpsons_Road_Rage)
17604	Springfield Mountains (Simpsons Road Rage)	http://simpsons.wikia.com/wiki/Springfield_Mountains_(Simpsons_Road_Rage)
17605	Nuclear Power Plant (Simpsons Road Rage)	http://simpsons.wikia.com/wiki/Nuclear_Power_Plant_(Simpsons_Road_Rage)
17606	Downtown (Simpsons Road Rage)	http://simpsons.wikia.com/wiki/Downtown_(Simpsons_Road_Rage)
17681	Stefane August	http://simpsons.wikia.com/wiki/Stefane_August
17711	Joe's Tavern	http://simpsons.wikia.com/wiki/Joe%27s_Tavern
17758	Stealing First Base	http://simpsons.wikia.com/wiki/Stealing_First_Base
17976	Bob Costas	http://simpsons.wikia.com/wiki/Bob_Costas
17980	Smothers Brothers	http://simpsons.wikia.com/wiki/Smothers_Brothers
18002	Daniel Stern	http://simpsons.wikia.com/wiki/Daniel_Stern
18005	Ken Griffey, Jr.	http://simpsons.wikia.com/wiki/Ken_Griffey,_Jr.
18008	José Canseco	http://simpsons.wikia.com/wiki/Jos%C3%A9_Canseco
18010	Don Mattingly	http://simpsons.wikia.com/wiki/Don_Mattingly
18011	Darryl Strawberry (character)	http://simpsons.wikia.com/wiki/Darryl_Strawberry_(character)
18013	Terry Cashman	http://simpsons.wikia.com/wiki/Terry_Cashman
18015	Adam West	http://simpsons.wikia.com/wiki/Adam_West
18016	Linda Ronstadt (character)	http://simpsons.wikia.com/wiki/Linda_Ronstadt_(character)
18018	Wren T. Brown	http://simpsons.wikia.com/wiki/Wren_T._Brown
18021	Fall Out Boy	http://simpsons.wikia.com/wiki/Fall_Out_Boy
18022	Paul Willson	http://simpsons.wikia.com/wiki/Paul_Willson
18024	Spinal Tap	http://simpsons.wikia.com/wiki/Spinal_Tap
18025	Rodney Dangerfield	http://simpsons.wikia.com/wiki/Rodney_Dangerfield
18027	Tom Poston	http://simpsons.wikia.com/wiki/Tom_Poston
18053	Tom Jones	http://simpsons.wikia.com/wiki/Tom_Jones
18058	Bette Midler	http://simpsons.wikia.com/wiki/Bette_Midler
18096	Fatov	http://simpsons.wikia.com/wiki/Fatov
18136	Count Fudge-ula	http://simpsons.wikia.com/wiki/Count_Fudge-ula
18137	Carol Jones	http://simpsons.wikia.com/wiki/Carol_Jones
18140	Eliza Simpson	http://simpsons.wikia.com/wiki/Eliza_Simpson
18166	Mr. Zzyzwicz	http://simpsons.wikia.com/wiki/Mr._Zzyzwicz
18188	Fortune Megastore	http://simpsons.wikia.com/wiki/Fortune_Megastore
18291	Mitch Albom	http://simpsons.wikia.com/wiki/Mitch_Albom
18353	Etch Westgrin	http://simpsons.wikia.com/wiki/Etch_Westgrin
18359	Griff McDonald	http://simpsons.wikia.com/wiki/Griff_McDonald
18373	Springfield Knowledgeum	http://simpsons.wikia.com/wiki/Springfield_Knowledgeum
18427	Paco Stemple	http://simpsons.wikia.com/wiki/Paco_Stemple
18428	Caleb Stemple	http://simpsons.wikia.com/wiki/Caleb_Stemple
18430	Vic Stemple	http://simpsons.wikia.com/wiki/Vic_Stemple
18467	Virgil Simpson	http://simpsons.wikia.com/wiki/Virgil_Simpson
18469	Mabel Simpson	http://simpsons.wikia.com/wiki/Mabel_Simpson
18471	Martha (librarian)	http://simpsons.wikia.com/wiki/Martha_(librarian)
18499	Abraham Lincoln	http://simpsons.wikia.com/wiki/Abraham_Lincoln
18522	Abigail Simpson	http://simpsons.wikia.com/wiki/Abigail_Simpson
18524	Red Blazer Realty	http://simpsons.wikia.com/wiki/Red_Blazer_Realty
18535	Bob Balaban	http://simpsons.wikia.com/wiki/Bob_Balaban
18537	Helen Fielding	http://simpsons.wikia.com/wiki/Helen_Fielding
18540	James L. Brooks (character)	http://simpsons.wikia.com/wiki/James_L._Brooks_(character)
18576	George Harrison (character)	http://simpsons.wikia.com/wiki/George_Harrison_(character)
18584	Timothy Lovejoy, Sr.	http://simpsons.wikia.com/wiki/Timothy_Lovejoy,_Sr.
18599	Angela Bassett	http://simpsons.wikia.com/wiki/Angela_Bassett
18601	Michelle Obama	http://simpsons.wikia.com/wiki/Michelle_Obama
18605	Nikki McKenna	http://simpsons.wikia.com/wiki/Nikki_McKenna
18613	Jesse Grass	http://simpsons.wikia.com/wiki/Jesse_Grass
18619	Joshua Jackson	http://simpsons.wikia.com/wiki/Joshua_Jackson
18639	Springfield Skating Rink	http://simpsons.wikia.com/wiki/Springfield_Skating_Rink
18641	Skates 'n' Such Ice Rink	http://simpsons.wikia.com/wiki/Skates_%27n%27_Such_Ice_Rink
18650	Neve Campbell	http://simpsons.wikia.com/wiki/Neve_Campbell
18652	Lea Michele	http://simpsons.wikia.com/wiki/Lea_Michele
18663	Howland Simpson	http://simpsons.wikia.com/wiki/Howland_Simpson
18667	Hibbert family	http://simpsons.wikia.com/wiki/Hibbert_family
18670	Tito Puente	http://simpsons.wikia.com/wiki/Tito_Puente
18672	Abraham Simpson I	http://simpsons.wikia.com/wiki/Abraham_Simpson_I
18677	Homer the Thief	http://simpsons.wikia.com/wiki/Homer_the_Thief
18680	Shøp	http://simpsons.wikia.com/wiki/Sh%C3%B8p
18688	Da Buzz Club	http://simpsons.wikia.com/wiki/Da_Buzz_Club
18710	Quimby family	http://simpsons.wikia.com/wiki/Quimby_family
18738	Coldplay	http://simpsons.wikia.com/wiki/Coldplay
18819	Screaming Monkey Medical Research Center	http://simpsons.wikia.com/wiki/Screaming_Monkey_Medical_Research_Center
18821	Octoparrot	http://simpsons.wikia.com/wiki/Octoparrot
18866	Little Moe Szyslak	http://simpsons.wikia.com/wiki/Little_Moe_Szyslak
18896	Milford Van Houten	http://simpsons.wikia.com/wiki/Milford_Van_Houten
18955	Louie (mafia)	http://simpsons.wikia.com/wiki/Louie_(mafia)
18968	Chirpy Boy	http://simpsons.wikia.com/wiki/Chirpy_Boy
18970	Bart Junior (Lizard)	http://simpsons.wikia.com/wiki/Bart_Junior_(Lizard)
18975	Gypsy	http://simpsons.wikia.com/wiki/Gypsy
18992	Storytown Village	http://simpsons.wikia.com/wiki/Storytown_Village
19027	Asa (Senior)	http://simpsons.wikia.com/wiki/Asa_(Senior)
19036	Fast-Food Boulevard	http://simpsons.wikia.com/wiki/Fast-Food_Boulevard
19056	Springfield Post Office	http://simpsons.wikia.com/wiki/Springfield_Post_Office
19066	Hester	http://simpsons.wikia.com/wiki/Hester
19067	Ingrice	http://simpsons.wikia.com/wiki/Ingrice
19069	Lamuel	http://simpsons.wikia.com/wiki/Lamuel
19071	Lucky	http://simpsons.wikia.com/wiki/Lucky
19073	The State Lottery	http://simpsons.wikia.com/wiki/The_State_Lottery
19077	Cooder	http://simpsons.wikia.com/wiki/Cooder
19093	M.C Birthday	http://simpsons.wikia.com/wiki/M.C_Birthday
19096	Irving	http://simpsons.wikia.com/wiki/Irving
19098	Angelica Button	http://simpsons.wikia.com/wiki/Angelica_Button
19137	Hugh Hefner	http://simpsons.wikia.com/wiki/Hugh_Hefner
19143	Gurney family	http://simpsons.wikia.com/wiki/Gurney_family
19152	Dixie Chicks	http://simpsons.wikia.com/wiki/Dixie_Chicks
19160	Bill (KBBL)	http://simpsons.wikia.com/wiki/Bill_(KBBL)
19165	Gary (nerd)	http://simpsons.wikia.com/wiki/Gary_(nerd)
19214	Baby Bear	http://simpsons.wikia.com/wiki/Baby_Bear
19215	Mother Bear	http://simpsons.wikia.com/wiki/Mother_Bear
19217	Father Bear	http://simpsons.wikia.com/wiki/Father_Bear
19219	Three Bears	http://simpsons.wikia.com/wiki/Three_Bears
19220	Goldilocks	http://simpsons.wikia.com/wiki/Goldilocks
19223	George Cauldron	http://simpsons.wikia.com/wiki/George_Cauldron
19225	Suzanne	http://simpsons.wikia.com/wiki/Suzanne
19238	Rob Oliver	http://simpsons.wikia.com/wiki/Rob_Oliver
19239	Pépé Bouvier	http://simpsons.wikia.com/wiki/P%C3%A9p%C3%A9_Bouvier
19247	Bathroom Employee	http://simpsons.wikia.com/wiki/Bathroom_Employee
19271	Ak	http://simpsons.wikia.com/wiki/Ak
19272	Angelo	http://simpsons.wikia.com/wiki/Angelo
19303	The Rolling Stones	http://simpsons.wikia.com/wiki/The_Rolling_Stones
19306	Red Hot Chili Peppers	http://simpsons.wikia.com/wiki/Red_Hot_Chili_Peppers
19331	Little Bearded Woman	http://simpsons.wikia.com/wiki/Little_Bearded_Woman
19491	The Murderhorn	http://simpsons.wikia.com/wiki/The_Murderhorn
19550	Munchie	http://simpsons.wikia.com/wiki/Munchie
19561	Mouse, M.D.	http://simpsons.wikia.com/wiki/Mouse,_M.D.
19571	Springfield Subway System	http://simpsons.wikia.com/wiki/Springfield_Subway_System
19590	Larry Kidkill	http://simpsons.wikia.com/wiki/Larry_Kidkill
19596	Birthday Spuckler	http://simpsons.wikia.com/wiki/Birthday_Spuckler
19602	Springfield Stamp Museum	http://simpsons.wikia.com/wiki/Springfield_Stamp_Museum
19633	Springfield Wall of Fame	http://simpsons.wikia.com/wiki/Springfield_Wall_of_Fame
19652	American History X-cellent	http://simpsons.wikia.com/wiki/American_History_X-cellent
19720	Giant Handed Man	http://simpsons.wikia.com/wiki/Giant_Handed_Man
19723	Itchy & Scratchy Land (Theme Park)	http://simpsons.wikia.com/wiki/Itchy_%26_Scratchy_Land_(Theme_Park)
19724	The Squirt and the Whale	http://simpsons.wikia.com/wiki/The_Squirt_and_the_Whale
19725	Judge Me Tender	http://simpsons.wikia.com/wiki/Judge_Me_Tender
19726	MoneyBART	http://simpsons.wikia.com/wiki/MoneyBART
19727	Donnie Fatso	http://simpsons.wikia.com/wiki/Donnie_Fatso
19735	House-O-Donuts	http://simpsons.wikia.com/wiki/House-O-Donuts
19742	Spirit Guide	http://simpsons.wikia.com/wiki/Spirit_Guide
19766	Tortoise	http://simpsons.wikia.com/wiki/Tortoise
19782	Capitol Building	http://simpsons.wikia.com/wiki/Capitol_Building
19795	The Leaf Garret	http://simpsons.wikia.com/wiki/The_Leaf_Garret
19818	Valerie Rothman	http://simpsons.wikia.com/wiki/Valerie_Rothman
19825	Joe Frazier	http://simpsons.wikia.com/wiki/Joe_Frazier
19826	The Ramones	http://simpsons.wikia.com/wiki/The_Ramones
19917	Marshall Goldman	http://simpsons.wikia.com/wiki/Marshall_Goldman
19934	Slimu	http://simpsons.wikia.com/wiki/Slimu
19976	Knockers	http://simpsons.wikia.com/wiki/Knockers
20081	Boxcar Bob	http://simpsons.wikia.com/wiki/Boxcar_Bob
20099	Adam	http://simpsons.wikia.com/wiki/Adam
20102	Garden of Eden	http://simpsons.wikia.com/wiki/Garden_of_Eden
20103	Serpent	http://simpsons.wikia.com/wiki/Serpent
20112	Chief of Hearts	http://simpsons.wikia.com/wiki/Chief_of_Hearts
20176	Bagel Boy	http://simpsons.wikia.com/wiki/Bagel_Boy
20179	Stupidflanders.org	http://simpsons.wikia.com/wiki/Stupidflanders.org
20205	Kozy Kabins	http://simpsons.wikia.com/wiki/Kozy_Kabins
20226	Ernst	http://simpsons.wikia.com/wiki/Ernst
20346	Yael Naim	http://simpsons.wikia.com/wiki/Yael_Naim
20355	Hannibal Lecter	http://simpsons.wikia.com/wiki/Hannibal_Lecter
20379	Ronald Reagan Reeducation Center	http://simpsons.wikia.com/wiki/Ronald_Reagan_Reeducation_Center
20382	Michael Moore	http://simpsons.wikia.com/wiki/Michael_Moore
20391	Officer Sniffy	http://simpsons.wikia.com/wiki/Officer_Sniffy
20487	Springfield Police Station	http://simpsons.wikia.com/wiki/Springfield_Police_Station
20512	International Harvester Spuckler	http://simpsons.wikia.com/wiki/International_Harvester_Spuckler
20517	Waynesport	http://simpsons.wikia.com/wiki/Waynesport
20520	Widow's Peak	http://simpsons.wikia.com/wiki/Widow%27s_Peak
20563	Grady	http://simpsons.wikia.com/wiki/Grady
20566	Julio	http://simpsons.wikia.com/wiki/Julio
20572	Thad	http://simpsons.wikia.com/wiki/Thad
20576	Scott Thompson	http://simpsons.wikia.com/wiki/Scott_Thompson
20578	Stingy	http://simpsons.wikia.com/wiki/Stingy
20633	Springfield Video Arcade	http://simpsons.wikia.com/wiki/Springfield_Video_Arcade
20635	Litters O' Critters Pet Shop	http://simpsons.wikia.com/wiki/Litters_O%27_Critters_Pet_Shop
20659	Millionaire Camp	http://simpsons.wikia.com/wiki/Millionaire_Camp
20692	The Fight Before Christmas	http://simpsons.wikia.com/wiki/The_Fight_Before_Christmas
20756	Kearney Zzyzwicz, Jr.	http://simpsons.wikia.com/wiki/Kearney_Zzyzwicz,_Jr.
20794	Ryan Seacrest	http://simpsons.wikia.com/wiki/Ryan_Seacrest
20795	Randy Jackson	http://simpsons.wikia.com/wiki/Randy_Jackson
20885	Bambi Bouvier	http://simpsons.wikia.com/wiki/Bambi_Bouvier
20919	Reese Witherspoon	http://simpsons.wikia.com/wiki/Reese_Witherspoon
20972	Stern Lecture Plumbing	http://simpsons.wikia.com/wiki/Stern_Lecture_Plumbing
21090	Gypsy's Shop	http://simpsons.wikia.com/wiki/Gypsy%27s_Shop
21097	Cora's Diner	http://simpsons.wikia.com/wiki/Cora%27s_Diner
21151	Nuclear Physics Professor	http://simpsons.wikia.com/wiki/Nuclear_Physics_Professor
21255	Camp Deadly	http://simpsons.wikia.com/wiki/Camp_Deadly
21278	London Eye	http://simpsons.wikia.com/wiki/London_Eye
21281	England	http://simpsons.wikia.com/wiki/England
21304	Tony Hawk (character)	http://simpsons.wikia.com/wiki/Tony_Hawk_(character)
21307	Gyro	http://simpsons.wikia.com/wiki/Gyro
21322	United States	http://simpsons.wikia.com/wiki/United_States
21323	Brazil	http://simpsons.wikia.com/wiki/Brazil
21338	Australia	http://simpsons.wikia.com/wiki/Australia
21341	India	http://simpsons.wikia.com/wiki/India
21342	Japan	http://simpsons.wikia.com/wiki/Japan
